Symbol  ,Series  ,Date  ,Prev Close  ,Open Price  ,High Price  ,Low Price  ,Last Price  ,Close Price  ,Average Price ,Total Traded Quantity  ,Turnover ₹  ,No. of Trades  ,Deliverable Qty  ,% Dly Qt to Traded Qty  
SONACOMS,EQ,5-Dec-24,689.15,692.7,692.7,667.3,675.25,675,674.03,"13,69,054","92,27,88,502.05","42,889","6,88,629",50.3
SONACOMS,EQ,4-Dec-24,672.7,673,697.45,671.2,688.75,689.15,689.51,"18,60,493","1,28,28,29,228.15","58,590","9,69,563",52.11
SONACOMS,EQ,3-Dec-24,676.05,680.7,680.7,670,671.25,672.7,673.45,"6,71,497","45,22,16,394.90","29,121","4,61,862",68.78
SONACOMS,EQ,2-Dec-24,671.6,671,685,668,675.6,676.05,678.27,"10,89,452","73,89,42,872.40","40,077","6,78,733",62.3
SONACOMS,EQ,29-Nov-24,664.7,666,674.45,658.15,669.85,671.6,667.75,"17,76,675","1,18,63,75,977.30","51,258","11,74,678",66.12
SONACOMS,EQ,28-Nov-24,673.8,675.7,679,663.2,664.9,664.7,669.42,"7,18,669","48,10,90,814.15","31,184","4,00,535",55.73
SONACOMS,EQ,27-Nov-24,675.85,683.8,683.8,668.3,674.95,673.8,672.73,"6,73,597","45,31,49,128.55","25,947","3,82,996",56.86
SONACOMS,EQ,26-Nov-24,672.5,672.5,690.4,672.3,675.85,675.85,681.75,"10,43,903","71,16,81,948.45","50,275","5,03,273",48.21
SONACOMS,EQ,25-Nov-24,685.7,694,701,667,669,672.5,677.12,"26,37,722","1,78,60,67,001.15","90,602","17,65,094",66.92
SONACOMS,EQ,22-Nov-24,683.9,683.9,691,675,685,685.7,683.84,"7,60,433","52,00,12,404.35","46,333","4,23,200",55.65
SONACOMS,EQ,21-Nov-24,680.4,680.4,694.85,674,682.5,683.9,684.41,"14,91,622","1,02,08,83,999.95","52,139","7,52,801",50.47
SONACOMS,EQ,19-Nov-24,667.75,667.95,696.6,667.95,680.25,680.4,685.16,"11,67,001","79,95,84,063.80","61,686","4,97,005",42.59
SONACOMS,EQ,18-Nov-24,668.65,679,679,658.65,664.8,667.75,667.1,"9,43,201","62,92,07,191.70","47,516","6,28,181",66.6
SONACOMS,EQ,14-Nov-24,665.95,678.7,682.95,660.55,666.3,668.65,668.62,"7,56,869","50,60,61,524.00","57,784","4,47,076",59.07
SONACOMS,EQ,13-Nov-24,684.05,680,680.55,662.15,666.6,665.95,667.03,"9,80,137","65,37,84,051.75","71,658","6,48,571",66.17
SONACOMS,EQ,12-Nov-24,699.2,699.2,707.8,679.1,681.6,684.05,691.1,"8,92,443","61,67,69,776.60","72,855","5,53,064",61.97
SONACOMS,EQ,11-Nov-24,704,701,714.6,690,699.95,699.2,703.69,"7,30,090","51,37,57,468.55","48,088","3,27,376",44.84
SONACOMS,EQ,8-Nov-24,704.65,707.8,709.9,698.25,700,704,703.61,"15,22,921","1,07,15,43,654.60","31,109","11,69,021",76.76
SONACOMS,EQ,7-Nov-24,709.35,709.7,720.9,703.3,704.85,704.65,709.98,"9,55,455","67,83,56,886.60","33,569","4,85,947",50.86
SONACOMS,BL,7-Nov-24,291,709,709,709,709,709,709,"4,32,682","30,67,71,538.00",1,-,-
SONACOMS,EQ,6-Nov-24,688.9,692,716.55,690,708,709.35,706.78,"19,39,077","1,37,05,09,293.30","60,338","10,06,699",51.92
SONACOMS,EQ,5-Nov-24,688.9,687.8,697.75,675.25,687.75,688.9,684.44,"11,78,166","80,63,80,509.00","36,239","5,71,235",48.49
SONACOMS,EQ,4-Nov-24,697.2,700.85,700.85,680.45,686,688.9,687.17,"6,96,834","47,88,40,969.25","40,391","4,16,442",59.76
SONACOMS,EQ,1-Nov-24,685.7,686.45,720,686.45,698,697.2,702.16,"3,21,861","22,59,99,334.50","10,966","1,15,637",35.93
SONACOMS,EQ,31-Oct-24,685.25,683,691,669.8,685.65,685.7,685.54,"9,84,886","67,51,81,965.20","52,944","5,93,336",60.24
SONACOMS,EQ,30-Oct-24,686.2,682,692.65,679,683.35,685.25,684.75,"21,47,148","1,47,02,58,021.25","36,805","15,21,498",70.86
SONACOMS,EQ,29-Oct-24,690.85,691.8,703.3,670.55,688.95,686.2,683.26,"11,77,278","80,43,90,071.55","46,533","6,28,851",53.42
SONACOMS,EQ,28-Oct-24,699.25,699.25,709.8,684.05,691,690.85,694.16,"46,05,722","3,19,70,93,325.70","49,770","33,94,655",73.71
SONACOMS,EQ,25-Oct-24,729.45,727.5,732.3,695,698,699.25,711.6,"26,48,854","1,88,49,15,599.60","81,385","8,00,196",30.21
SONACOMS,EQ,24-Oct-24,644.1,664,744.9,663.75,728,729.45,717.12,"2,75,94,688","19,78,87,25,762.25","7,61,535","66,37,361",24.05
SONACOMS,EQ,23-Oct-24,635.35,630.15,654.7,629.05,635,644.1,644.46,"16,10,895","1,03,81,50,323.25","66,688","8,36,939",51.95
SONACOMS,EQ,22-Oct-24,633.55,639,649.7,632.05,634,635.35,636.62,"39,89,483","2,53,97,89,269.75","67,171","32,12,292",80.52
SONACOMS,EQ,21-Oct-24,637.3,637.3,639,626.85,633.55,633.55,633.38,"21,47,746","1,36,03,41,032.75","58,492","16,97,945",79.06
SONACOMS,EQ,18-Oct-24,648.6,648.6,653.7,635,637.65,637.3,637.66,"15,57,380","99,30,76,250.45","52,614","10,65,269",68.4
SONACOMS,EQ,17-Oct-24,662.55,663.55,665.4,643.2,650.5,648.6,648.6,"25,94,238","1,68,26,13,792.85","72,002","20,66,158",79.64
SONACOMS,EQ,16-Oct-24,656.8,659,666.55,652.9,662.95,662.55,660.43,"12,24,255","80,85,38,781.50","53,249","7,95,244",64.96
SONACOMS,EQ,15-Oct-24,660.1,665.95,669.95,655.2,656,656.8,659.63,"11,37,736","75,04,81,199.45","43,657","6,94,759",61.07
SONACOMS,EQ,14-Oct-24,665.1,666.65,668.25,656.6,660.7,660.1,660.37,"16,92,063","1,11,73,89,562.35","57,738","13,23,708",78.23
SONACOMS,EQ,11-Oct-24,670.8,675,677,661.5,664.45,665.1,667.69,"7,61,195","50,82,40,617.25","32,989","4,09,017",53.73
SONACOMS,EQ,10-Oct-24,673.1,675,682,665,668.9,670.8,673.26,"25,71,951","1,73,15,83,996.75","39,908","20,02,859",77.87
SONACOMS,EQ,9-Oct-24,673.45,682,694,670.6,672.2,673.1,682.29,"15,74,020","1,07,39,42,537.15","52,093","9,32,176",59.22
SONACOMS,EQ,8-Oct-24,675.45,668.6,680.95,666.15,674,673.45,673.74,"15,49,976","1,04,42,76,921.20","77,552","9,95,362",64.22
SONACOMS,EQ,7-Oct-24,696.8,694,694.5,664.3,676.95,675.45,674.48,"30,99,047","2,09,02,36,294.10","1,10,696","24,26,719",78.31
SONACOMS,EQ,4-Oct-24,706.6,711,711,686.55,695,696.8,693.16,"19,83,326","1,37,47,53,756.75","93,259","12,37,725",62.41
SONACOMS,EQ,3-Oct-24,731.05,716.25,722.65,703,705,706.6,712.72,"13,81,904","98,49,07,431.05","69,478","9,41,233",68.11
SONACOMS,EQ,1-Oct-24,743.4,742,745.7,728.15,729.95,731.05,731.4,"13,44,430","98,33,11,032.80","29,840","10,84,730",80.68
SONACOMS,EQ,30-Sep-24,735.45,734,746.3,728.65,739,743.4,738.41,"8,64,479","63,83,40,288.95","32,133","4,60,665",53.29
SONACOMS,EQ,27-Sep-24,744.1,743.95,743.95,730.85,731.8,735.45,737.11,"11,77,716","86,81,12,003.90","53,571","7,59,643",64.5
SONACOMS,EQ,26-Sep-24,730.05,742.95,755.45,730,746,744.1,740.21,"40,39,878","2,99,03,74,002.15","75,846","20,61,992",51.04
SONACOMS,EQ,25-Sep-24,735.9,735,736.45,714.05,727.3,730.05,720.34,"24,92,409","1,79,53,74,509.90","47,064","18,54,399",74.4
SONACOMS,EQ,24-Sep-24,750.2,749,753.95,734.05,735.05,735.9,738.4,"9,43,870","69,69,55,542.95","38,199","5,17,107",54.79
SONACOMS,EQ,23-Sep-24,748.35,763.35,768.65,743.75,749,750.2,754.49,"16,28,786","1,22,88,96,062.45","50,077","6,52,681",40.07
SONACOMS,EQ,20-Sep-24,728.5,732,759.45,725.05,748.95,748.35,746.05,"53,02,786","3,95,61,56,729.90","1,40,487","35,70,228",67.33
SONACOMS,EQ,19-Sep-24,717.55,723.3,738.8,698,726.6,728.5,719.34,"15,76,534","1,13,40,68,358.75","50,932","7,83,851",49.72
SONACOMS,EQ,18-Sep-24,745.4,742,750.7,711.2,719.2,717.55,723.39,"23,17,400","1,67,63,81,761.50","57,267","12,54,761",54.15
SONACOMS,EQ,17-Sep-24,733.65,738,758.65,735.95,745,745.4,746.51,"32,70,902","2,44,17,74,962.85","77,878","15,09,262",46.14
SONACOMS,EQ,16-Sep-24,724.25,730,737.5,725,733.4,733.65,731.96,"6,84,524","50,10,42,952.70","28,532","3,33,715",48.75
SONACOMS,EQ,13-Sep-24,726.05,731.85,746,721.7,722.8,724.25,734.35,"13,94,286","1,02,38,87,113.75","40,685","6,98,837",50.12
SONACOMS,EQ,12-Sep-24,725.4,719,737.8,718.9,726.05,726.05,729.45,"13,73,502","1,00,18,98,524.35","46,390","6,24,403",45.46
SONACOMS,EQ,11-Sep-24,713.4,719.95,738.35,715.6,722.05,725.4,730.38,"23,58,392","1,72,25,19,470.30","79,309","9,80,398",41.57
SONACOMS,EQ,10-Sep-24,700.15,707.2,725.8,703.9,714.4,713.4,712.43,"25,71,346","1,83,19,11,716.00","77,334","15,91,249",61.88
SONACOMS,EQ,9-Sep-24,718.9,714.9,714.9,685.6,697.05,700.15,697.49,"15,27,955","1,06,57,30,257.40","72,761","7,37,734",48.28
SONACOMS,EQ,6-Sep-24,733.85,737.85,737.85,716,716,718.9,720.76,"20,95,248","1,51,01,73,919.50","41,026","15,66,389",74.76
SONACOMS,EQ,5-Sep-24,722.4,750,752.4,721.7,735.35,733.85,734.2,"54,50,342","4,00,16,66,654.30","1,40,609","24,50,861",44.97
SONACOMS,EQ,4-Sep-24,710.8,703.35,732.6,701.5,721.5,722.4,718.36,"23,86,638","1,71,44,72,425.15","79,352","9,67,610",40.54
SONACOMS,EQ,3-Sep-24,715.05,722,736.5,707,710.2,710.8,722.35,"26,59,537","1,92,11,29,023.25","1,04,993","10,99,515",41.34
SONACOMS,EQ,2-Sep-24,683.35,685,729.9,682.5,721.5,715.05,717.99,"54,17,373","3,88,95,96,733.00","1,49,782","15,65,435",28.9
SONACOMS,EQ,30-Aug-24,689.15,691.95,698.7,678,685,683.35,685.48,"24,15,730","1,65,59,43,060.15","68,302","17,00,295",70.38
SONACOMS,EQ,29-Aug-24,700.1,700.15,722.3,686,692,689.15,699.96,"15,77,836","1,10,44,25,422.45","52,458","6,60,315",41.85
SONACOMS,EQ,28-Aug-24,707.45,705,717.95,697,702,700.1,708.46,"10,89,403","77,17,99,045.55","33,466","5,83,327",53.55
SONACOMS,EQ,27-Aug-24,715.7,719.3,736.9,696.3,700,707.45,723.87,"29,66,671","2,14,74,87,912.60","76,967","8,91,924",30.06
SONACOMS,EQ,26-Aug-24,695.35,695.65,719.5,690.15,717,715.7,706.8,"14,94,572","1,05,63,59,406.20","45,428","7,77,797",52.04
SONACOMS,EQ,23-Aug-24,689.95,689.85,700.25,685.3,697,695.35,693.31,"7,40,655","51,35,01,547.80","34,561","4,00,247",54.04
SONACOMS,EQ,22-Aug-24,681.95,684.9,695.45,684.3,689.85,689.95,689.9,"7,83,372","54,04,46,479.75","32,991","5,20,975",66.5
SONACOMS,EQ,21-Aug-24,699.6,700,701.75,680.2,683.75,681.95,684.58,"9,80,338","67,11,22,783.40","55,623","5,64,652",57.6
SONACOMS,EQ,20-Aug-24,690.4,694.75,702.2,681.6,699,699.6,693.52,"6,66,703","46,23,68,802.30","25,831","3,67,632",55.14
SONACOMS,EQ,19-Aug-24,686.7,693.9,695.6,679,689,690.4,690.17,"5,53,062","38,17,05,206.95","24,710","2,35,020",42.49
SONACOMS,EQ,16-Aug-24,652.35,656.7,691.3,656.4,686.5,686.7,683.74,"19,24,721","1,31,60,04,567.90","62,921","6,94,322",36.07
SONACOMS,EQ,14-Aug-24,659.5,665.45,667.75,643.75,654.9,652.35,652.38,"18,16,896","1,18,53,09,652.45","33,037","14,49,788",79.79
SONACOMS,EQ,13-Aug-24,665.65,665,675.2,657.1,659.6,659.5,663.84,"7,21,791","47,91,54,488.85","33,384","3,85,763",53.45
SONACOMS,EQ,12-Aug-24,678.8,670.1,677.35,660.1,665.9,665.65,667.54,"12,34,517","82,40,93,410.85","35,052","5,74,649",46.55
SONACOMS,EQ,9-Aug-24,655.3,663.4,689,662.25,678.9,678.8,674.72,"20,76,432","1,40,10,16,090.25","82,376","12,20,518",58.78
SONACOMS,EQ,8-Aug-24,655.65,657.4,667.85,648.7,658.7,655.3,660.38,"11,50,238","75,95,99,227.30","64,291","8,52,622",74.13
SONACOMS,EQ,7-Aug-24,651.35,669.45,669.45,650.05,657.3,655.65,655.72,"5,28,032","34,62,42,222.80","31,010","2,58,437",48.94
SONACOMS,EQ,6-Aug-24,658.35,655.55,674.8,648.6,651.55,651.35,661.62,"7,21,444","47,73,19,946.30","25,840","3,23,938",44.9
SONACOMS,EQ,5-Aug-24,689.2,671,676.75,647.6,658.3,658.35,659.87,"30,95,537","2,04,26,59,060.90","91,045","19,48,627",62.95
SONACOMS,EQ,2-Aug-24,672.55,664.9,693,663.4,690,689.2,683.02,"12,17,493","83,15,78,039.50","49,773","6,51,964",53.55
SONACOMS,EQ,1-Aug-24,679.25,679,683.1,668.25,673.55,672.55,674.51,"7,92,866","53,47,92,309.20","33,899","4,87,789",61.52
SONACOMS,EQ,31-Jul-24,679,682.7,683.45,666.65,680.8,679.25,677.18,"16,59,742","1,12,39,48,408.55","78,369","9,07,083",54.65
SONACOMS,EQ,30-Jul-24,685.05,693.05,703,676.15,678.85,679,688.39,"18,68,439","1,28,62,14,879.15","50,517","10,77,777",57.68
SONACOMS,EQ,29-Jul-24,690.25,695.85,696.3,680.05,685,685.05,684.35,"11,45,859","78,41,65,066.55","34,954","6,50,172",56.74
SONACOMS,EQ,26-Jul-24,697.9,704.85,715.3,688,690.65,690.25,700.83,"10,69,519","74,95,53,672.75","26,427","5,45,861",51.04
SONACOMS,EQ,25-Jul-24,687.45,699,718,688.75,693.95,697.9,698.1,"33,55,349","2,34,23,77,924.90","87,302","13,97,619",41.65
SONACOMS,EQ,24-Jul-24,698.05,703,705,686,688.9,687.45,694.42,"4,87,844","33,87,69,902.75","23,377","2,81,961",57.8
SONACOMS,EQ,23-Jul-24,708,708,710.5,681.7,700,698.05,695.12,"12,00,719","83,46,46,178.05","33,681","7,89,401",65.74
SONACOMS,EQ,22-Jul-24,693.5,686.95,710,678,706.55,708,701.05,"11,91,022","83,49,71,697.90","35,751","7,65,966",64.31
SONACOMS,EQ,19-Jul-24,711.5,711,711,682,691,693.5,690.95,"11,29,597","78,04,94,712.50","39,183","6,56,945",58.16
SONACOMS,EQ,18-Jul-24,714.15,710,721.9,701.75,711,711.5,710.19,"13,28,438","94,34,43,855.85","52,730","5,96,955",44.94
SONACOMS,EQ,16-Jul-24,725.45,727.6,731.1,708.5,711.5,714.15,717.88,"7,92,233","56,87,26,996.30","39,763","3,63,969",45.94
SONACOMS,EQ,15-Jul-24,724.4,731.6,764.5,712.05,729,725.45,738.06,"34,39,391","2,53,84,76,111.65","92,477","12,38,052",36
SONACOMS,EQ,12-Jul-24,719.9,720,738.25,715.55,727.5,724.4,728.03,"26,12,054","1,90,16,44,154.75","57,923","15,16,462",58.06
SONACOMS,EQ,11-Jul-24,689.95,692.9,744.3,692,718,719.9,727.08,"1,10,50,793","8,03,47,90,269.85","2,33,129","35,54,115",32.16
SONACOMS,EQ,10-Jul-24,680.15,680.15,692.9,662.65,685,689.95,683.94,"18,38,313","1,25,73,01,491.40","59,481","9,30,069",50.59
SONACOMS,EQ,9-Jul-24,675.05,676.9,690,676.55,679,680.15,682.02,"16,70,930","1,13,96,15,576.05","45,483","8,34,952",49.97
SONACOMS,EQ,8-Jul-24,656.9,656.45,681.9,656,674.85,675.05,673.62,"15,06,819","1,01,50,18,613.35","50,680","7,95,823",52.81
SONACOMS,EQ,5-Jul-24,666.9,666.9,666.9,652.9,655,656.9,656.3,"11,69,183","76,73,29,267.15","40,275","6,21,120",53.12
SONACOMS,EQ,4-Jul-24,670.8,671.05,678.9,660,665.3,666.9,672.72,"7,69,961","51,79,68,140.30","32,992","3,90,420",50.71
SONACOMS,EQ,3-Jul-24,670.95,673,683.9,661.5,670.85,670.8,666.98,"9,42,172","62,84,08,523.35","32,303","3,56,774",37.87
SONACOMS,EQ,2-Jul-24,669.6,672.5,684.3,667,672,670.95,675.51,"15,91,881","1,07,53,23,969.90","62,372","8,80,407",55.31
SONACOMS,EQ,1-Jul-24,641,644.75,672,641.85,668.25,669.6,662.14,"20,73,935","1,37,32,27,096.60","61,238","11,83,407",57.06
SONACOMS,EQ,28-Jun-24,647.35,649,649,636.2,640.3,641,640.3,"7,17,115","45,91,66,564.90","31,095","4,19,537",58.5
SONACOMS,EQ,27-Jun-24,640.1,650,651.9,640.25,647,647.35,646.44,"11,42,754","73,87,19,943.40","43,472","5,59,480",48.96
SONACOMS,EQ,26-Jun-24,633.9,633.9,648,629.05,639.5,640.1,639.27,"9,26,986","59,25,94,410.40","54,046","5,23,180",56.44
SONACOMS,EQ,25-Jun-24,637.55,637.55,639.1,629,631,633.9,633.18,"4,41,400","27,94,85,770.75","21,472","2,47,454",56.06
SONACOMS,EQ,24-Jun-24,629.05,629.05,640.9,625.1,634.5,637.55,634.76,"6,16,902","39,15,85,460.40","25,567","2,59,705",42.1
SONACOMS,EQ,21-Jun-24,637.7,639.9,643.15,626.5,628.35,629.05,633.59,"13,69,141","86,74,70,631.70","47,452","7,90,309",57.72
SONACOMS,EQ,20-Jun-24,642.9,642.9,644.1,633.1,636,637.7,637.33,"9,68,158","61,70,33,789.30","34,812","5,49,387",56.75
SONACOMS,EQ,19-Jun-24,641.3,653,664.3,641,642.5,642.9,649.61,"24,23,762","1,57,44,95,667.40","65,730","12,13,829",50.08
SONACOMS,EQ,18-Jun-24,648.3,654,662,637.65,641.6,641.3,645.84,"15,49,934","1,00,10,09,891.15","74,216","9,97,592",64.36
SONACOMS,EQ,14-Jun-24,651.9,652,654.9,640.15,648.25,648.3,646.88,"17,04,350","1,10,25,02,175.85","65,093","10,22,824",60.01
SONACOMS,EQ,13-Jun-24,662.35,660.4,664.6,651,652,651.9,655.11,"9,96,441","65,27,79,978.70","36,245","5,41,679",54.36
SONACOMS,EQ,12-Jun-24,651.3,654.5,668.35,654.5,663,662.35,661.69,"13,27,291","87,82,52,262.55","59,289","8,58,145",64.65
SONACOMS,EQ,11-Jun-24,660.2,663.75,666,648.8,652.8,651.3,657.16,"5,06,267","33,27,00,517.70","25,086","3,19,908",63.19
SONACOMS,EQ,10-Jun-24,664.45,670,672.1,658.4,661.55,660.2,663.11,"8,65,101","57,36,56,027.00","34,127","5,53,380",63.97
SONACOMS,EQ,7-Jun-24,657,655,665.95,650.1,663,664.45,658.9,"8,43,536","55,58,08,882.55","31,729","3,98,156",47.2
SONACOMS,EQ,6-Jun-24,661.4,664.8,672.95,652,655.25,657,663.11,"6,98,455","46,31,53,921.55","34,532","2,96,363",42.43
SONACOMS,EQ,5-Jun-24,633.5,635,665.05,614.1,660,661.4,648.13,"15,55,292","1,00,80,25,797.90","82,923","9,25,684",59.52
SONACOMS,EQ,4-Jun-24,658.55,659,659.95,605,635,633.5,627.25,"25,63,435","1,60,79,22,819.20","1,28,150","9,70,742",37.87
SONACOMS,EQ,3-Jun-24,651.1,675,676,655.8,659.5,658.55,661.34,"14,00,844","92,64,35,631.50","84,839","8,05,998",57.54
SONACOMS,EQ,31-May-24,638.05,640,657,616.6,651,651.1,643.53,"68,13,576","4,38,47,31,654.75","1,27,491","43,09,935",63.26
SONACOMS,EQ,30-May-24,630.7,624,644.9,618.5,636,638.05,632.41,"17,58,146","1,11,18,70,717.45","62,600","11,94,762",67.96
SONACOMS,EQ,29-May-24,620.9,623.4,633.3,610.55,630,630.7,623.36,"10,91,008","68,00,86,517.30","41,907","6,72,207",61.61
SONACOMS,EQ,28-May-24,636.3,638,643.75,617,626,620.9,627.54,"7,83,966","49,19,67,908.40","34,949","4,03,068",51.41
SONACOMS,EQ,27-May-24,630.4,633.75,640.6,628.05,638.3,636.3,636.83,"9,56,197","60,89,30,942.25","43,166","5,97,156",62.45
SONACOMS,EQ,24-May-24,627.7,627.65,639.4,625.9,629.3,630.4,632.9,"13,99,970","88,60,47,105.70","64,884","8,27,065",59.08
SONACOMS,EQ,23-May-24,633.1,633.8,641.75,626.4,627.95,627.7,634.39,"9,35,640","59,35,61,025.00","44,376","5,19,268",55.5
SONACOMS,EQ,22-May-24,637.3,639.7,647.9,631.05,633.5,633.1,638.76,"12,23,389","78,14,50,409.55","40,373","7,08,599",57.92
SONACOMS,EQ,21-May-24,613.1,613,643,608.6,636.95,637.3,634.87,"33,02,217","2,09,64,69,347.45","94,286","20,00,632",60.58
SONACOMS,EQ,18-May-24,612.75,612.55,616.6,610.2,613.4,613.1,612.85,"83,262","5,10,27,097.05","4,464","48,238",57.94
SONACOMS,EQ,17-May-24,605.05,605.05,614,598.15,612.3,612.75,610.36,"12,71,390","77,59,99,377.30","47,661","7,25,363",57.05
SONACOMS,EQ,16-May-24,604.55,610.6,612.95,601.85,603.7,605.05,606.11,"10,31,717","62,53,38,168.70","52,308","6,52,299",63.22
SONACOMS,EQ,15-May-24,579.7,585.95,608,581.4,605.8,604.55,596.38,"36,13,180","2,15,48,29,124.20","73,799","23,80,028",65.87
SONACOMS,EQ,14-May-24,570.65,571.8,582.75,567.9,579.95,579.7,575.15,"16,46,972","94,72,60,313.35","48,947","9,49,870",57.67
SONACOMS,EQ,13-May-24,590.2,590.95,591.5,565,571.8,570.65,571.35,"38,18,228","2,18,15,35,670.55","92,396","28,92,575",75.76
SONACOMS,EQ,10-May-24,605.5,608.45,609.4,588,590.45,590.2,594.44,"16,25,619","96,63,38,297.25","70,696","10,11,284",62.21
SONACOMS,EQ,9-May-24,614.5,615.5,623,600.7,604,605.5,615.51,"16,44,309","1,01,20,82,651.05","41,990","11,50,807",69.99
SONACOMS,EQ,8-May-24,614.3,613.9,618.15,606,615.25,614.5,612.04,"8,97,463","54,92,84,325.15","47,034","5,08,807",56.69
SONACOMS,EQ,7-May-24,606.65,608,616.55,600.2,613.5,614.3,609.05,"18,36,754","1,11,86,78,763.50","54,573","11,45,787",62.38
SONACOMS,EQ,6-May-24,610.25,615,619,605.55,607.5,606.65,610.79,"7,96,509","48,64,97,206.55","39,430","4,68,353",58.8
SONACOMS,EQ,3-May-24,608.25,614.45,620.9,607,611.5,610.25,614.1,"22,26,760","1,36,74,63,910.85","77,543","11,98,197",53.81
SONACOMS,EQ,2-May-24,625.35,647,647,604.65,608.9,608.25,618.41,"38,94,011","2,40,80,81,752.70","1,07,406","22,32,410",57.33
SONACOMS,EQ,30-Apr-24,636.85,638.85,642,624,625.25,625.35,629.39,"22,51,053","1,41,67,84,607.60","73,885","12,84,625",57.07
SONACOMS,EQ,29-Apr-24,647.7,650,654.2,633.2,636,636.85,640.97,"16,63,062","1,06,59,79,967.30","60,249","11,31,122",68.01
SONACOMS,EQ,26-Apr-24,667.4,667.4,671.25,646.5,648.1,647.7,654.25,"13,11,938","85,83,34,818.20","56,714","8,86,891",67.6
SONACOMS,EQ,25-Apr-24,666.8,666.5,673.7,659.1,668,667.4,666.11,"12,54,468","83,56,15,833.20","45,754","6,78,204",54.06
SONACOMS,EQ,24-Apr-24,665.1,668.45,681,665.05,667.9,666.8,674.46,"14,10,198","95,11,26,894.25","91,010","7,64,475",54.21
SONACOMS,EQ,23-Apr-24,661.2,666,673.8,654.25,666.55,665.1,663.39,"15,16,622","1,00,61,16,260.25","73,126","7,45,008",49.12
SONACOMS,EQ,22-Apr-24,681.25,671,680.95,656.85,661.05,661.2,668.31,"11,25,028","75,18,63,884.35","35,994","5,00,917",44.52
SONACOMS,EQ,19-Apr-24,677.5,669.95,687.7,660.05,682.6,681.25,672.28,"15,42,489","1,03,69,84,591.35","58,769","8,66,468",56.17
SONACOMS,EQ,18-Apr-24,677.4,688,691,673.6,679.05,677.5,679.46,"13,54,164","92,01,01,995.40","46,661","7,74,928",57.23
SONACOMS,EQ,16-Apr-24,665.95,660,687.9,658.1,676.5,677.4,675.08,"15,33,800","1,03,54,42,957.25","63,765","4,51,447",29.43
SONACOMS,EQ,15-Apr-24,680,662.05,679,652,665.7,665.95,665.78,"15,27,913","1,01,72,52,367.20","56,804","5,58,691",36.57
SONACOMS,EQ,12-Apr-24,651.7,665,706.1,660.1,686,680,687.08,"96,23,414","6,61,21,03,403.05","2,21,003","21,12,294",21.95
SONACOMS,EQ,10-Apr-24,644,650,673.2,645,649.9,651.7,660.55,"25,34,713","1,67,43,01,958.15","82,042","9,61,037",37.92
SONACOMS,EQ,9-Apr-24,645.8,649.4,663.35,643,646.6,644,651.53,"13,78,613","89,82,08,848.55","51,010","8,66,820",62.88
SONACOMS,EQ,8-Apr-24,662.6,667,667,642.5,645.9,645.8,649.8,"13,21,109","85,84,51,976.90","58,881","7,76,706",58.79
SONACOMS,EQ,5-Apr-24,663.15,665,678.9,659.2,662.9,662.6,667.13,"10,73,942","71,64,54,812.55","36,327","4,72,681",44.01
SONACOMS,EQ,4-Apr-24,670.5,680.55,680.65,662,663.95,663.15,666.86,"13,61,499","90,79,27,089.80","39,453","7,90,880",58.09
SONACOMS,EQ,3-Apr-24,678.2,684.1,689,662.75,670.5,670.5,676.76,"17,90,061","1,21,14,47,806.90","46,853","9,41,748",52.61
SONACOMS,EQ,2-Apr-24,684.2,689.6,697.65,675,678.7,678.2,687.02,"12,37,754","85,03,65,528.10","39,162","7,01,572",56.68
